,y,prob
12293,0,0.3336569008923226
4925,0,0.07532716247146024
36261,1,0.6973925158038998
23750,0,0.036274152894187776
38790,0,0.08229957526020057
1906,0,0.11444138012962463
2216,0,0.04217772014031024
246,0,0.06808219466211314
9702,0,0.47143313615140053
18166,0,0.2910679507686641
11458,0,0.206948817643651
25318,0,0.39933611248869405
41901,0,0.7266009260228065
17488,0,0.19131609516433917
41650,0,0.8539529168072382
41725,0,0.3508571930177231
18946,0,0.31484580617289487
36560,0,0.062382026810723995
44151,1,0.9521642598636909
21681,0,0.7063932244849233
19926,0,0.4892085164591094
35067,0,0.6045748913941665
21390,0,0.09754829803385848
38360,0,0.051728224051514365
24845,0,0.14119145157284216
24977,0,0.35193210485968407
32470,0,0.8625336752035427
43598,1,0.9790918183659756
30057,0,0.9916819937105231
14540,0,0.19789081277099974
27547,0,0.15444548528745142
29778,0,0.2943407881800699
17982,0,0.14974308437630124
11106,0,0.21753152705091053
31861,0,0.204489863554313
42372,0,0.25580246175076526
6764,0,0.34028546435430973
34608,0,0.33724918125865977
8224,0,0.09410677555169791
23245,0,0.5059260965962037
40070,1,0.4924487918746433
12518,0,0.13663624127155366
13266,0,0.1182774896227717
11686,0,0.3931877616941048
24799,0,0.3522391094496488
14381,0,0.7184265750721684
12933,0,0.32409845747167754
31701,0,0.26567125596118846
1772,0,0.03214239034976923
9738,0,0.6709988783595369
42266,1,0.6039061526019868
16507,0,0.17263221053506447
11929,0,0.20005087072509734
8342,0,0.015639258807035573
38169,0,0.1536581268180406
36760,0,0.18790366924865595
7118,0,0.1040832561165928
23841,0,0.18840935718424895
43636,0,0.29402350653624937
25655,0,0.1889209465681453
27727,1,0.280418127147315
41941,0,0.7067708742676309
29294,0,0.18337491985490917
1643,0,0.13727962500375587
23813,0,0.17213474004708224
21088,1,0.8685733749695839
12462,0,0.16014834720789284
8310,0,0.09666847310010764
24519,0,0.22786514960278634
20160,0,0.2555186911804699
11700,0,0.08127145211343316
19840,0,0.10681162632042604
33459,0,0.15133647346107504
24798,0,0.2421076817176675
11671,0,0.5279811785372368
41131,1,0.5742811742306192
27647,0,0.2996632937040102
25838,0,0.15096526062945745
29796,0,0.32917190242083444
34290,1,0.21878547471502394
34139,1,0.6503750569301142
3978,0,0.02962441947542449
16890,0,0.13082255574492926
43208,0,0.9314342997126389
32510,0,0.4629954795249506
4534,0,0.06101325773909601
3059,0,0.05875396882602047
3237,0,0.06473179415000982
40002,0,0.24713392016537059
40083,1,0.693430690644822
13201,1,0.9086938528601024
23212,0,0.20637732715988732
39207,0,0.16389354100471615
7151,0,0.023131609451180462
43469,0,0.27296790397469184
15122,1,0.9139565715489366
36829,1,0.10252291355943896
9441,1,0.5001528937410767
8799,0,0.046278924657399016
39988,1,0.9073983100289759
21314,0,0.1752196764959108
34734,0,0.1815212633420207
11118,0,0.0939228289600651
23430,0,0.19125629010451847
32230,0,0.4475785540056262
38545,1,0.9618464331779848
34796,0,0.2324677093630748
6901,0,0.2195851246393997
38259,0,0.23521389222555283
39232,0,0.05234692755611707
17506,0,0.09327735925202388
20221,0,0.3315809672129441
14081,0,0.3251644739178238
8994,0,0.051794192938518134
14548,0,0.14503851451584204
28754,0,0.2967840434819246
16989,0,0.27973066405647906
13452,0,0.12544676541849456
30976,0,0.4682643973257128
13777,0,0.9002791699368533
44046,1,0.6870054530259239
28017,0,0.19662491516408537
22853,0,0.8077054241154149
33152,1,0.9981268284240575
41239,0,0.4007221972910162
1653,0,0.13847925082856713
8902,0,0.06488329049525841
1184,0,0.16290099214293796
30095,0,0.5251387898702257
841,0,0.2917979402898268
8213,1,0.477614619949615
34412,0,0.03365144290584298
12438,0,0.05891089276567988
19481,0,0.4382908239470512
32462,1,0.9779413342580731
33723,1,0.2762215993945588
8235,0,0.07236908285929138
14821,0,0.18940472470283262
5839,0,0.12829783397225955
38075,0,0.19116776558890175
26255,0,0.6486887473022207
18766,0,0.05000414632287387
41792,0,0.38570608646533655
14019,0,0.29107943802326314
44438,0,0.9997548100369122
37062,0,0.13348450834670617
41920,1,0.881909851866214
28900,0,0.5938515825848497
9581,1,0.08200070315841197
31995,0,0.32944443331803036
37738,0,0.03394869697781077
42642,0,0.35934707430246837
34863,0,0.4066695587758869
13682,0,0.2918334781941627
24561,0,0.2851094214405969
11317,0,0.5125009043978405
9871,0,0.19896717531945285
2790,0,0.3053466483441824
36518,0,0.027473502431248863
9681,0,0.12009798660597
15816,0,0.2793993444112069
37000,0,0.214963715326127
15595,0,0.03264956250666564
7846,0,0.5143959131258885
11261,0,0.1967474999792561
14924,0,0.051176029348792076
30365,0,0.08998551595332373
9417,0,0.5104188357828681
26576,0,0.48053769502109545
13199,0,0.2825099505185549
17235,0,0.15193644179818408
29830,0,0.33575606957551385
43755,1,0.3359001319728334
10091,0,0.08961637734014424
21992,0,0.44832871883702147
23520,0,0.19820321175936975
14941,0,0.15545816841939455
40686,1,0.5079904373290363
29432,0,0.3601479738529477
840,0,0.07135369072572784
4748,0,0.07630112683694686
24236,0,0.2385024062394265
8617,0,0.3096228823254732
8528,0,0.6945264691299916
38038,0,0.10562896122209942
14584,0,0.9659570523490503
15408,0,0.147812469473788
39611,0,0.2731303081663683
29001,0,0.35842656582367144
30098,0,0.7518030743916905
14396,0,0.7871554027435359
44016,1,0.804273384487046
6048,0,0.0268239567495187
44889,0,0.06400435635359936
17407,0,0.27003758420505636
8851,0,0.6715619368640527
15945,0,0.4418252834566363
19658,0,0.26428353392316734
43141,0,0.1364782652493854
1954,0,0.2537924635735446
21551,0,0.12492572988106132
43071,1,0.405706238744393
31827,0,0.7714120472816448
1495,0,0.05857574028450309
6365,0,0.12143057517652296
44826,1,0.9838063770905647
31558,0,0.3928252005717992
6237,0,0.08474127551195038
15133,0,0.5066104590701928
19889,0,0.31800465669142247
19709,0,0.33152642971277513
39179,0,0.2486808769275566
4469,0,0.33528010168036654
42145,0,0.2927885478141707
27415,0,0.5810481507669492
40560,0,0.18186298431689046
12793,0,0.3436001726650692
29753,0,0.2205480549604627
35617,0,0.4186104938118886
7494,0,0.019789615063478355
19255,0,0.44856545746420334
35613,0,0.23325403576699774
31039,0,0.16313510820483343
41348,0,0.4981297546667374
43345,1,0.7651746314983264
21798,0,0.7958938904054909
24073,0,0.07422301147501494
14720,0,0.171257543187329
4074,0,0.08068050886785241
40605,0,0.31652404928650574
3950,0,0.019043058127778803
27243,0,0.13815332561713897
8024,0,0.794032901799341
43927,0,0.30748707973676764
16083,0,0.17462981046135176
19998,0,0.3409929815890802
31251,1,0.8292310312195236
28597,0,0.288880718425415
37541,0,0.08468956585275476
11226,0,0.07593382902838593
34853,0,0.0931301308851646
17119,0,0.19263233747992098
5102,0,0.01303614594267714
11630,0,0.11517650418831252
2605,0,0.23568195152489993
21801,0,0.3927492297397606
30451,0,0.8712005837700316
25494,0,0.5642958235640384
30924,0,0.5102711584467572
12002,0,0.011145458924364535
16998,0,0.1019965576764225
26838,1,0.9993347677295059
42753,0,0.7676823642282389
29601,0,0.19450522500051556
4947,0,0.03992998402187775
12262,0,0.35373810337654976
38295,0,0.43093070149367146
33702,0,0.38341553052791094
8613,0,0.18874345900926995
40161,0,0.395150720809442
35810,0,0.3117738536286383
12496,0,0.8540493231971091
5369,0,0.4352657932579299
1110,0,0.06787211542240737
11468,0,0.2411781941759741
2952,0,0.27660031501278687
6201,0,0.167827450961553
6329,0,0.0497540329779867
31862,0,0.7090782862414985
30152,0,0.583210855646215
20145,0,0.4090261429067151
14917,0,0.41535674846510456
26845,0,0.873737858899878
3774,0,0.5299736482682914
26741,0,0.762336510104055
39656,0,0.11952422036867244
34433,0,0.1981653184942948
36241,0,0.057758882831603846
33264,0,0.3150235855955441
4707,0,0.053550443829494414
27735,0,0.3076843013002317
35985,0,0.150817979043851
19442,0,0.10904661051603096
6682,0,0.035359962834210924
3861,0,0.04003030975897207
8435,0,0.08457065315920197
43756,1,0.8376224708921864
19491,0,0.19695026004362864
14439,0,0.21359787305160183
28104,0,0.4202228117530047
2697,0,0.07187974098617565
14039,0,0.3102398602044733
44036,0,0.20956961371546756
9113,0,0.5789774557555675
27738,0,0.18574065456489663
5596,0,0.1308375372711034
14292,0,0.4767118034491772
13038,0,0.3228077992801409
41041,0,0.41336572601851573
30294,0,0.5635880578952446
10819,0,0.682722287954322
10813,0,0.6178333215871064
30877,0,0.07799571818263606
4491,0,0.03488609173849748
4622,0,0.09941544099486348
14647,0,0.16255418538398692
16157,0,0.406117020036715
29035,0,0.26243553019227167
12017,0,0.026709204395861337
7039,0,0.03835760260923902
11555,0,0.17251926287067235
27668,0,0.6899089946106314
30378,0,0.49077809671751094
26856,0,0.7387502365549153
31104,0,0.09060814431316301
26715,0,0.7656030641152397
34132,0,0.38565783918359114
31319,1,0.46758432435103037
44038,0,0.2640982502134493
12166,0,0.014513222363472179
20226,0,0.2157552393744819
26,0,0.2477395471798726
12044,0,0.11148334414802928
33206,0,0.16120668536786809
24280,0,0.46456599931076104
24088,1,0.6411157655418698
28155,0,0.5815220004635671
34055,1,0.653013810887257
20372,1,0.7024957643122518
2939,0,0.06267895615026703
2570,0,0.08376280247283051
23210,1,0.8264263946150175
34618,0,0.321030045443569
10654,0,0.6682006179681826
28815,0,0.5995474581876288
37130,0,0.9632056638274954
2448,0,0.04130576081825267
20839,0,0.25300740113165293
11866,0,0.6226208383019083
43579,1,0.9936193752662136
32340,0,0.30811626566235
23396,0,0.234212963678174
15321,1,0.7635062105876229
875,0,0.09024945528353517
24943,0,0.9626281042290837
28851,0,0.3343545452609699
26605,0,0.13480495505917303
17103,0,0.11643852568638047
1270,0,0.06904312693767735
14888,0,0.7392586649329312
36703,0,0.08581202554890092
25631,0,0.4360708717002655
33297,0,0.09723724915088502
35415,0,0.25327796754297566
2275,0,0.05903662975552584
21383,0,0.36983883771417675
40531,0,0.65100036867378
32886,0,0.6585578880096088
22300,0,0.65263624490801
18281,0,0.16356576243732765
10209,0,0.1602984240354826
1915,0,0.06416814111879864
42309,1,0.530574487399064
45079,1,0.5805884902532962
37007,0,0.193084773802775
15156,0,0.6271304502102486
5935,0,0.20406203954716612
44382,1,0.9783700791499493
2057,0,0.059393324563835
6332,0,0.0694414928883222
43470,1,0.7541261553766089
29809,1,0.6084522353910651
5437,0,0.1108943874750436
28342,0,0.10806587140007999
15981,0,0.11803030949037638
39189,0,0.08567681877556366
20042,1,0.9943047017794214
31573,0,0.8887737742319911
27051,0,0.05693968941843866
39544,0,0.33608931659142777
34314,0,0.4358692113940904
34889,0,0.08130244323778885
40015,0,0.43586652809123505
24697,0,0.46542975336521886
30317,0,0.4263079741598276
43663,1,0.9443702339148575
12939,0,0.26001456843013976
1598,0,0.09422576813399319
15398,0,0.08585096999091667
36578,0,0.07356357256684304
20070,0,0.4307277744345938
4131,0,0.09860781919084038
12395,0,0.11055113805695695
1600,0,0.026177088880413587
19863,0,0.16423255619417876
6353,0,0.06380603272300862
37163,0,0.2739243021021304
22425,0,0.40125330853886243
38073,0,0.059949399986122136
32141,1,0.2704485828474195
8896,0,0.08127111234012555
5181,0,0.033630685379083126
39744,0,0.5445919901301816
454,0,0.03810560441160176
1176,0,0.05736615649615875
11575,0,0.10818910508284817
32224,0,0.25549781819812306
7626,0,0.024371848565626773
5753,0,0.061747832771288515
18981,0,0.6161027691198981
25595,0,0.5682746587209365
43185,0,0.854752364581531
11423,0,0.061212501083892826
4464,0,0.08657135268638019
2389,0,0.2550770294887781
35548,0,0.5134585826597469
3438,0,0.04559660062614152
33828,0,0.20075274957438935
41914,1,0.9296501739044111
29967,0,0.32178683355980225
43427,1,0.9042516375160369
42923,0,0.2585938254316785
211,0,0.08799440411612779
12594,0,0.1936124768230882
19752,0,0.4739261841893001
1755,0,0.16476219173455633
43497,0,0.8259782329641383
25203,0,0.3241881035998043
11462,0,0.1707130567266831
44247,1,0.6420549971247863
8120,0,0.12502412567610913
36837,0,0.07188500418249329
22182,0,0.19998121933676907
22222,0,0.9844118359824939
41630,0,0.39988166572727385
24090,1,0.12279491896120422
44508,1,0.6490177094605192
34235,1,0.4414363649849397
13100,0,0.2948424737220116
365,0,0.08929416384109161
15814,0,0.22664299619879236
4701,0,0.10964061395618947
8563,0,0.30977818085254516
31816,0,0.25010334616939794
18328,0,0.02982568305785651
259,0,0.10297641481867711
41489,1,0.8125084196396088
1468,0,0.02267391662289343
31557,0,0.5671807994939052
5315,0,0.060811646943462375
9445,0,0.048388015513701234
44971,0,0.7759066627338015
34996,1,0.5140156286795288
2401,0,0.06592323807158995
11191,0,0.3445776838527126
6083,0,0.07658879095092323
20747,0,0.3842932778286239
37516,0,0.10732618498883395
22145,0,0.2572933795495948
36960,0,0.9257887842178073
36527,0,0.18210909890693003
24226,0,0.0816193721097188
29273,0,0.8801441928679353
30401,0,0.41716359576667084
19059,0,0.3321059563407967
13268,0,0.9991535312770176
2580,0,0.15067230466415818
24999,0,0.18757736531927305
1348,0,0.043745352980184456
44752,0,0.9941318496626057
34961,0,0.09161267765790392
25033,0,0.08864444194315559
28162,0,0.555777166004296
17983,0,0.3066874708954217
7627,0,0.3432604963321301
9180,0,0.9652499730970601
38891,0,0.12378112802261641
20589,0,0.2798540298782759
40720,0,0.5029342685067455
38522,1,0.9114223855927377
13643,0,0.09794779159189992
31969,0,0.7107814930822918
17782,0,0.24447162554057467
36364,0,0.2861610113549793
15065,0,0.26759977096316057
33433,0,0.34599352031868835
35590,0,0.35861139177323614
3216,0,0.025178045832460392
12539,0,0.23378728198294338
29915,0,0.4114767125315604
34200,1,0.4292590951354702
5262,0,0.0290729015156778
39600,0,0.5809757555902126
18299,0,0.18644620267492668
18712,0,0.14137275617079395
31928,0,0.42940120246512364
5310,0,0.1333083924094265
5073,0,0.0331770035725565
17584,0,0.07898315107259428
2503,0,0.5039253997666792
13921,0,0.36181997637285923
44765,1,0.5453413883558005
16981,0,0.1994427398593766
43245,1,0.6502941396395899
14848,1,0.7875831028750243
22956,0,0.23799845273328374
21299,0,0.305887210853511
8599,0,0.15698959741435076
12587,0,0.26698182990958663
41307,1,0.5476975878271576
30499,0,0.6369788953076723
36808,0,0.16603462368548902
1139,0,0.13304810011279206
17117,0,0.1131257581664103
38304,0,0.4166262523010367
14560,1,0.6663760159630452
42125,1,0.485618741768199
14695,0,0.1231498362376238
16514,0,0.22526241144954026
26519,0,0.4931095565762758
20735,0,0.21236739201110172
42256,1,0.9434871444654596
42392,1,0.7125505932696624
25478,0,0.8797533008165452
22289,0,0.3831080240865164
18171,1,0.8739224318860038
35651,0,0.16790526466857583
4226,0,0.1525087377602179
36103,0,0.07579738418149327
15427,0,0.29105811883157967
41158,0,0.41965149456996526
42848,1,0.9472523110695549
5632,0,0.016655086066766706
7405,0,0.01946097000924271
5950,0,0.03630858824958068
35975,0,0.5074915353360013
15251,0,0.09929456265763752
33687,0,0.6286903845077519
29578,0,0.5722721280594382
25649,0,0.28781726436380806
3986,0,0.07496778243464908
20173,0,0.30865315389948367
38163,0,0.06257725106121649
21833,0,0.48544027593921757
41529,1,0.7506885427681755
13880,0,0.6761512190927521
31903,1,0.22745448959740586
17326,0,0.4673859416653779
27684,0,0.3317155031236087
7562,0,0.15620296343231993
16490,0,0.23489064517051822
42165,0,0.5276325570679536
44498,1,0.996419992935075
36963,0,0.039433816479457456
30931,0,0.7729155391236632
42048,1,0.5926271671825368
6111,0,0.3008404550475254
40682,0,0.17554339806041636
4814,0,0.1107749930403353
7899,0,0.11025376256110857
37318,0,0.12918166645472084
36133,0,0.6803211457143475
44283,0,0.11974509284475865
28091,0,0.593309473843248
1910,0,0.03250914556852243
11287,1,0.5251733584979756
28097,0,0.3390659323386833
40035,1,0.930342949588471
16189,0,0.2659478830029726
26923,0,0.5223930716830361
38850,0,0.34204644399428386
14561,0,0.11085826397143285
36220,0,0.05605849548450567
17268,0,0.2925735984728813
31526,1,0.9740804106854485
29267,1,0.9998252344035066
27190,0,0.09666630054781085
33361,0,0.3524183502967869
26600,0,0.39639957797448616
22085,0,0.46791920764588973
3447,0,0.02657625485879727
36466,0,0.18184967287039513
9418,0,0.1400548198967307
21189,0,0.2299314304900101
11465,0,0.1012969186456514
29776,0,0.41019869787571994
10865,0,0.10857503948753253
35306,1,0.5289963865637249
27746,0,0.32420082518334636
26322,0,0.3584316073340003
32487,0,0.43071933407336355
40858,0,0.3973122167792359
2465,0,0.05248981910367192
13700,0,0.08046344079817191
17730,0,0.41372808824012614
19905,0,0.6165676831100315
29986,0,0.32333193595573906
18502,0,0.36565196337989386
27780,0,0.13636004851796638
5028,0,0.08588349233328285
9887,0,0.14250126567529872
41815,0,0.4345775649368452
28632,0,0.483187127193976
40534,0,0.20735796150329805
6625,0,0.03874039664290951
31993,0,0.32762714460496994
37890,0,0.6340440842039101
28859,0,0.7076468859256831
26903,0,0.251590111703683
2549,0,0.044274486554896485
35733,0,0.07644458188593449
37999,0,0.5038214089293733
7824,0,0.24072043925637093
38154,0,0.25095536783040184
34771,0,0.3507465003554367
37350,0,0.06414687922656169
7877,0,0.11889587789029728
4577,0,0.7855899991486012
30885,0,0.1517414239282623
9369,0,0.1145147994631002
27075,0,0.8394825921173316
38032,0,0.11224937092348516
2247,0,0.06291141713857164
24796,0,0.12993953924483537
40283,0,0.3915856109256601
13031,0,0.48080091091821286
642,0,0.09592348423852635
4314,0,0.07942686632398728
33252,0,0.6417844250716834
33381,0,0.5133270372946845
39780,1,0.6762081133380471
31019,0,0.3287166548979392
41729,0,0.8403745563823668
38072,0,0.0958218717278571
39676,0,0.5267054440435275
22010,0,0.26108982121682567
22503,0,0.5269195356007317
11794,0,0.13226266975012058
8618,0,0.13546877895361725
21838,0,0.36737407672166433
38094,0,0.11552968136232586
17343,0,0.17585238592644542
43944,0,0.6116892812934777
26305,0,0.042077382089840056
2868,0,0.03881153458603483
27055,0,0.43636660649341297
28084,0,0.3446790653463714
15389,1,0.6631639641453667
42334,1,0.6756303570970267
24545,0,0.9001294269343826
30972,0,0.5821332053960626
879,0,0.053454323685937714
17832,0,0.09522417452678932
43039,1,0.9660847653451691
20428,0,0.23476049705230448
22537,0,0.2806118427215033
27082,0,0.30584650404528535
1601,0,0.06518370208968406
30798,0,0.8056459212641326
32128,0,0.2776795085243008
29339,0,0.24201444241831868
37118,0,0.10979268907788166
14257,0,0.22963605607758292
3604,0,0.009405673650987049
37116,0,0.03977702993057699
3938,0,0.3205835090489259
34181,0,0.1922484185558209
10670,0,0.3404423263105696
13459,0,0.13151208144476165
12263,0,0.05404110912312976
6952,0,0.08990778514696512
16278,0,0.27511304274283255
39895,1,0.9583752271459358
2027,0,0.04656083693273935
5284,0,0.05722357030494827
25236,0,0.31885316531160013
22439,0,0.35614010027758664
36692,1,0.8275689346451259
33513,0,0.22042687560420315
27910,0,0.2383985943425292
6821,1,0.8027329141238794
40147,0,0.5547602784277779
26632,0,0.08125475858876488
30840,0,0.12857227029384913
35280,0,0.48034671183827143
1260,0,0.05713361985311505
30453,0,0.5516961047735043
5875,0,0.19638592525871304
4835,1,0.6100194469358592
24295,0,0.9738435312872733
5013,0,0.05568679164687178
15889,0,0.22308474252756913
30235,0,0.5491816233707005
26222,0,0.7242192805872781
26266,1,0.2689784379270781
8327,0,0.1798669741558611
11680,0,0.16449876182018167
24101,0,0.23957250421685292
42221,1,0.9218932618852669
33272,0,0.12202359740438987
7975,0,0.07923185597628399
19604,0,0.3181757459325871
34175,1,0.26202682434877256
43402,1,0.8044587638596828
967,0,0.04689860308624701
14363,0,0.4790822154710802
31441,1,0.6643998303956488
29490,0,0.42713894416957937
27347,0,0.5880922358215145
16152,0,0.15153337580969078
43400,1,0.29444342448750177
2520,0,0.030853013115610686
32861,0,0.10172283645273122
12769,0,0.26120448665688994
10974,0,0.27390563082227154
21181,0,0.2763663511108534
732,0,0.0274560185698685
32825,0,0.24515511363901116
28273,0,0.1417087190880932
22123,0,0.24684115707295906
38357,0,0.16385844088508647
21775,0,0.4128214635385974
38029,0,0.06687863690645987
6793,0,0.031976179690646096
16024,0,0.9855772542220405
11215,0,0.3923615964228499
32985,0,0.5033651796148559
15489,0,0.36045065909169144
16323,0,0.37363648520066917
2082,0,0.02027684533787517
18601,0,0.10509570991248912
44453,1,0.6155433482632391
33733,1,0.6266228365197041
11099,0,0.10323929195195305
9638,0,0.44453270502298725
34612,0,0.6283316288469484
369,0,0.05822152459745284
25559,0,0.39432829367376043
43310,1,0.8168594885689431
19999,0,0.1452761246461479
42564,1,0.7589797696302941
16936,0,0.16744462437909133
39057,0,0.13759158616308204
41603,1,0.8761790255680167
31539,0,0.2680758435179824
12181,0,0.1570711178528459
40263,0,0.3391732393555218
40890,0,0.4551575416404902
32832,0,0.6398371348506757
24929,0,0.08660400410375226
41376,0,0.4964318243423847
32831,0,0.17987276522875714
16279,0,0.40761353612871104
28173,0,0.3720581169448143
4575,0,0.1181502726663511
43260,1,0.7381116068215343
32513,0,0.1595795167293996
41212,0,0.4090591267541158
18982,0,0.31808699080293223
29963,0,0.5272209466602261
20700,0,0.2565990053596984
27507,0,0.256137358092042
30330,0,0.867032397962639
4576,0,0.07395786562870449
2724,0,0.036074188161871086
1999,0,0.06874774760232451
10239,0,0.25569005797485017
18227,0,0.1185204876314672
29059,0,0.32526222705791835
39118,0,0.09867842496387196
33393,1,0.49476096674088726
34202,0,0.6893228851182115
26889,0,0.10229479329045553
28561,0,0.3432649943748794
25546,0,0.3627419979799772
11331,0,0.2302476523077151
39230,0,0.18783739858281345
26122,0,0.15866701204024394
43852,1,0.8389108201095896
8203,0,0.24928441859883352
44245,1,0.9619235102398814
27764,0,0.7091638369267097
33979,0,0.6900906071785928
34028,1,0.800454544855313
17605,0,0.0892428332705831
6185,0,0.07697241835829857
41455,1,0.5739569183737705
8976,1,0.6911297976042976
8534,0,0.27025652968130776
22410,0,0.18197237204781305
40201,0,0.3840546646228348
41013,0,0.695768755215964
42939,0,0.41863547573292054
32195,1,0.34674217144480185
34746,0,0.4581694270382058
5674,0,0.019112074695798793
1330,0,0.17529188582507826
41976,0,0.49585017683713944
22789,0,0.12212674591609633
16674,0,0.10981309564886134
26234,0,0.3571707183523129
40273,0,0.3624835271893818
8347,0,0.08106789050226668
4476,0,0.03701945653122616
30947,0,0.3197476466178543
11472,0,0.4127444784471685
46,0,0.21327168604157232
21811,0,0.18686807627368268
11687,0,0.03736786946247604
42699,1,0.6037446129926377
38121,0,0.14358908743595153
31108,1,0.3710390746960335
14144,0,0.7505650399691731
23757,0,0.16997481824218363
17140,0,0.018883636185883495
42959,1,0.7040209283779482
27004,0,0.37086866519589573
4054,0,0.08749178295409814
16623,0,0.7939706551403997
30707,0,0.36199409747433897
28616,0,0.8527070446395679
43958,1,0.21435601377488858
10326,0,0.12522974467099493
18460,0,0.03334048712189673
25046,0,0.8351449614350221
25423,0,0.1844767363149198
3814,0,0.4454985278298398
1152,0,0.20818594782862662
19362,0,0.15761299314018862
1309,0,0.08730299556019452
30830,0,0.18011565676829094
31373,0,0.39753646842454043
7126,0,0.06924028660008197
11786,0,0.0678752179542651
32802,1,0.37396675682652747
37815,0,0.19451945023271336
36636,0,0.050823924569749226
39148,0,0.09078932181599858
17539,0,0.18983504356708283
10310,0,0.1552969354351029
10660,0,0.26392816159838794
22057,0,0.3391779747087738
38429,0,0.17543196398216424
8221,0,0.17263378907628257
27583,0,0.42869914446230684
25870,0,0.486203065968765
29734,0,0.20408368905202004
11459,0,0.18742192916011124
9968,0,0.17399858345288613
15014,0,0.17604130307902047
43974,0,0.5030152106599698
5039,0,0.027415279115765093
20509,1,0.7677251594353315
6399,0,0.31517026079697513
36665,0,0.31610901761414256
19838,0,0.2622506765941758
41126,0,0.789049635970073
29677,0,0.739811451584026
32109,0,0.10084446190588194
26976,0,0.5170223385507514
7041,0,0.04116708139740458
36904,0,0.058275539334883206
7539,0,0.04945273997404231
9424,0,0.3029026994688189
40344,1,0.5028316210179841
8792,0,0.0607548999164887
6388,0,0.039820021528594735
22508,0,0.16055009073099477
21540,0,0.2247270976593258
33032,0,0.6812579289433021
14915,0,0.18175518934789106
37268,0,0.08044768363015957
27270,0,0.288031740937572
35712,0,0.3663003580228458
13353,0,0.4228045971302261
41840,1,0.6157184715481968
16708,0,0.1858211827657014
33966,0,0.7035153407110197
31960,1,0.9688723962515644
18338,0,0.053431924800990085
36258,0,0.2276961929600135
11413,0,0.06325802175892428
6727,0,0.07912658800881739
35092,0,0.20512971429446727
11932,0,0.6639069736256071
21796,0,0.07348730081936689
27578,0,0.20924302731018043
41401,0,0.38343658492036947
19991,0,0.3442931051223914
9939,0,0.24433310407024286
2083,0,0.09935668417031107
39450,0,0.1512725286750825
8790,0,0.10963034718969526
25768,0,0.10414130475273978
36890,0,0.6255474429490437
5322,0,0.06076633537177136
40695,0,0.5526177809184176
36857,0,0.21045593383106598
16318,0,0.3246365085977237
40171,1,0.5673231622517602
27124,0,0.41601634342061034
11512,0,0.07051349701815257
43075,0,0.3993078488068997
24154,1,0.5552465404805721
4189,0,0.22552723192043828
12132,0,0.20460274377549784
14190,0,0.16558458145908958
4490,0,0.0877054465137816
16093,0,0.15944043286383738
21382,0,0.17834732571881398
17586,0,0.13724342323918054
13391,0,0.4490912035462093
34288,0,0.223241843722221
3351,0,0.5922425348374706
43915,1,0.7645694506248427
16991,0,0.6937471175208316
765,0,0.06715666093385816
11454,0,0.5503115257906716
3588,0,0.0685240222131902
29113,0,0.21528822492928845
25591,0,0.41988072961358014
11755,0,0.33029358623253297
10372,0,0.28657440990621547
36827,0,0.11706457021073112
4580,0,0.2960364457495818
19125,0,0.48437617378495273
27070,0,0.17618902004251977
23905,0,0.2155905518732713
45018,0,0.6947885453611151
40510,0,0.8107811641565691
10109,1,0.886241106701775
43979,0,0.9999288000528639
14024,0,0.2526029486202709
20517,0,0.2917701237784957
24568,0,0.2482434183161539
36483,0,0.1383545958801902
38777,0,0.036350068454274916
37989,0,0.4116212010510692
7986,0,0.11385082199850866
1016,0,0.04883297510690471
30581,0,0.38094635220815837
31182,1,0.5244806851754105
19186,0,0.348605788930866
35339,0,0.18077959044151626
38067,0,0.09103444366437406
7374,0,0.35439760139978915
8723,0,0.09890874587167627
9339,0,0.35665615254293276
16790,0,0.1781942529728379
18324,0,0.16909186070404011
19358,0,0.7379000861823323
40357,0,0.4275426980025077
27998,0,0.5171296500154833
32724,0,0.09770883758440346
2483,1,0.8178301959311183
31072,1,0.9416635067131122
3910,0,0.05099653311155143
26839,1,0.5929384231698762
13348,0,0.459703855756795
2434,0,0.06243402581977908
31312,0,0.26898801604217487
35715,0,0.08912249832516188
17609,0,0.18283827106687062
9632,0,0.04627496891955752
25075,0,0.2823001602260684
11069,0,0.9762299254463337
40549,0,0.3972650293546036
14904,0,0.38603995466364455
11048,0,0.08684276682741561
40213,0,0.28955326609196447
34076,0,0.39701149167745314
16187,1,0.9313504927677134
17660,0,0.19697393611573014
9907,0,0.45014020049313924
28704,0,0.47273490165199133
29614,0,0.38235549141530095
27650,0,0.25392499083374814
6297,0,0.08082470033643029
563,0,0.05783268274856166
9765,0,0.06600073752247355
43005,1,0.9355926458470675
27508,0,0.22030212940221844
13683,0,0.1866257200201465
2740,0,0.028653608868393333
18680,0,0.046619228312513104
21828,0,0.31090114210468267
38952,0,0.14891322511976474
28734,0,0.6958329300674656
1227,0,0.06855270815793627
30071,0,0.6544182922603637
41044,0,0.565498684785685
34784,0,0.11180109252109884
33051,0,0.9461405516121703
23072,1,0.9845826117011965
41680,0,0.6535290090774328
7856,0,0.028210482313738475
12655,0,0.2323642853651133
155,0,0.04158538580525788
40765,0,0.5726352232294252
35,0,0.1040249348625256
7170,0,0.20921195045829716
30781,0,0.4096284733146391
1277,0,0.11091340727991249
36409,0,0.09566522557898431
